blur_score,brightness,contrast,unique_id,dataset,split
252.8538173944044,80.10028698979592,37.10809331993637,IDRiD_413_train,IDRiD,train
1007.7653995293073,96.33988360969387,45.85285865180683,IDRiD_233_train,IDRiD,train
667.549594352862,77.59855309311224,42.11356348318346,20051116_44816_0400_PP,Messidor,train
354.2027988012807,81.11092952806122,40.891994631384414,IM001680,Messidor,train
323.5452392717939,71.49643255739795,35.714542789651716,IM001636,Messidor,train
720.9793436697054,94.93728077168367,49.443949214950386,1a1e974a7dbf,APTOS,train
368.77404303711586,86.49653220663265,43.62159989194083,d6803e467592,APTOS,train
147.76073905082106,57.699916294642854,34.74375627534456,0b3efe669365,APTOS,train
570.3256399829106,75.91055484693878,41.29816021944588,20051021_58388_0100_PP,Messidor,train
376.07182245123437,95.65274234693878,47.88933555889977,IM002449,Messidor,train
257.80315882322543,70.44489397321429,37.17720489456194,20051212_38076_0400_PP,Messidor,train
520.371702118746,93.60040656887755,49.370380530098636,20060529_56420_0100_PP,Messidor,train
668.9268047756972,79.60339604591837,45.01094360564377,20051214_51953_0100_PP,Messidor,train
389.5774714486989,77.20145089285714,41.763583438132905,20051020_62510_0100_PP,Messidor,train
552.0503530152785,97.89092394770408,50.90528866549744,20060410_39229_0200_PP,Messidor,train
326.4648098371665,84.16757015306122,42.34779756761839,IM000601,Messidor,train
563.504142866091,100.73461415816327,37.545577139866516,04ac765f91a1,APTOS,train
300.91021496551525,70.73656728316327,30.535500190596593,1c578b72d7b3,APTOS,train
265.3666918558759,70.17765465561224,36.41454298841992,20051117_37042_0400_PP,Messidor,train
513.8161815526535,98.26534598214286,50.22947246398035,20060411_61214_0200_PP,Messidor,train
254.55516396021656,79.36784518494898,30.147375862471417,166068a24416,APTOS,train
313.4718013622025,72.20059390943878,36.26460935110625,96ce10a1dbd7,APTOS,train
220.3266432705347,59.92012117346939,29.79421804651322,IM000777,Messidor,train
330.6024969018335,94.16974250637755,48.81492179717629,a73d012c4c38,APTOS,train
400.8375929574676,67.17546237244898,37.18573065088325,IM003423,Messidor,train
732.7399127357256,96.15397799744898,50.67290706249304,20060407_39328_0200_PP,Messidor,train
440.0835048130581,87.93046476403062,45.06786938160192,e04f3c6619a3,APTOS,train
361.3234837221037,76.43072385204081,40.14121358384287,IM002543,Messidor,train
139.15623289185334,73.18000637755102,30.894748013973153,IDRiD_127_train,IDRiD,train
538.9035590242119,103.48746412627551,43.19836126376589,IDRiD_258_train,IDRiD,train
396.69774385076516,93.83904655612245,46.01500778968001,c3c8fdda50c0,APTOS,train
460.20799009425605,86.03653140943878,43.92363277033349,ef81cd8854cb,APTOS,train
510.1217988175881,112.65626992984694,56.68055153949431,20060412_57874_0200_PP,Messidor,train
324.7097365515573,90.66683274872449,45.29292140427633,fe3f62695b2d,APTOS,train
167.09544271352343,96.50314891581633,41.838521534788754,IDRiD_102_test,IDRiD,train
351.23734995187795,70.15557238520408,35.85886461220335,IM002861,Messidor,train
529.3251243124203,89.6883769132653,47.5491080778414,20051020_45050_0100_PP,Messidor,train
268.8441068144055,59.76122050382653,32.27673946068866,IM000213,Messidor,train
342.11758511665215,78.25352758290816,39.92392964819778,20051130_60794_0400_PP,Messidor,train
366.903917050868,70.09793526785714,37.81892200327017,IM000594,Messidor,train
263.6267064736814,62.026586415816325,32.57598326040032,IM003596,Messidor,train
315.8702153988751,66.98096699617346,33.882775373127814,IM001185,Messidor,train
191.18201069353225,75.20180963010205,40.64690208158343,IM002990,Messidor,train
583.6156938732391,94.84855309311224,49.56664928678701,20060412_58819_0200_PP,Messidor,train
147.01096524123795,62.43612484056123,32.946061167169034,609be3ca5ddf,APTOS,train
229.26375196894622,84.91276705994898,35.110614990699595,IDRiD_011_test,IDRiD,train
787.4481996776957,95.65389827806122,42.599681363946914,IDRiD_256_train,IDRiD,train
324.0850887366108,72.1536790497449,37.25491124144692,IM002846,Messidor,train
461.9561541107285,105.11403858418367,41.84363056273565,IDRiD_381_train,IDRiD,train
101.56909415424987,56.204759247448976,28.556305394710858,1b8701231c8f,APTOS,train
365.92781414364043,73.31684470663265,38.54709332848245,IM000168,Messidor,train
573.4115715610737,89.04207190688776,45.07643296885549,32d7d360d891,APTOS,train
591.4753083416146,101.34691884566327,52.09353062701978,20060407_45718_0200_PP,Messidor,train
519.1679268467183,70.53519610969387,37.666377259280644,20051020_44636_0100_PP,Messidor,train
335.9855965912615,87.28946109693878,43.50906183721365,ebd96d853918,APTOS,train
504.0136738308069,94.43658322704081,48.65664920107192,0e3572b5884a,APTOS,train
443.35644711061906,73.64720184948979,36.75132287526999,18323d8f2470,APTOS,train
244.02536974147876,85.06074617346938,45.12307230553083,20060412_58668_0200_PP,Messidor,train
204.27746810817757,96.3770527742347,38.72292697759067,IDRiD_340_train,IDRiD,train
425.9840413303685,105.94302056760205,42.48710087483754,IDRiD_393_train,IDRiD,train
326.6946468865658,98.8592753507653,35.7358721993368,1bea04b2bb2d,APTOS,train
203.37080570619736,68.46665736607143,31.06216065910628,IDRiD_085_train,IDRiD,train
412.9642582658627,86.55582350127551,43.64966301269586,20051207_62275_0400_PP,Messidor,train
435.93868074174827,95.97731983418367,49.41468918544113,3af9aaa880e9,APTOS,train
432.0868232433919,84.61710778061224,43.277499486316536,20051214_57404_0100_PP,Messidor,train
415.643898302195,74.4360052614796,38.26752031822933,20051205_59738_0400_PP,Messidor,train
494.4099014545172,92.81855867346938,47.34670697772246,20051216_44961_0200_PP,Messidor,train
245.14686940323057,64.46721540178571,34.9237462173124,541db13517e2,APTOS,train
349.7315051512934,75.12753109056122,40.90416565422322,20051130_53663_0400_PP,Messidor,train
299.1021152192084,83.13117825255102,43.90721810264807,IM004161,Messidor,train
341.08111118148236,107.14676339285714,55.149085039766106,20051208_41373_0400_PP,Messidor,train
374.74837152146625,83.09883211096938,42.33235309846207,51af8a689511,APTOS,train
449.09569500585934,88.75982541454081,38.70918343257467,1b4625877527,APTOS,train
438.0187260676602,84.1722337372449,41.71767095123932,883c6a184f16,APTOS,train
409.09527120427356,77.74272560586735,41.84026883753979,20051202_55607_0400_PP,Messidor,train
613.3775528109803,84.22189891581633,45.26367781880892,20060522_46104_0100_PP,Messidor,train
196.52368254901862,70.56411431760205,35.133116182362194,IM000115,Messidor,train
496.33561855214475,74.97554607780613,32.93495825877065,096436d68d06,APTOS,train
447.7712537578025,88.59550382653062,44.133561967798904,ad312ca98202,APTOS,train
424.8476481519109,107.74641262755102,53.914732834901635,20060407_43856_0200_PP,Messidor,train
424.8939426867777,91.31566884566327,46.078801649335524,c94f37085d0f,APTOS,train
276.4680128943568,82.27469308035714,42.60939994313343,20051202_56012_0400_PP,Messidor,train
380.3365325228665,90.2645487882653,45.56863882775794,ae975c43bd8b,APTOS,train
351.79832590683856,91.38438695790816,45.50619476656064,851e40a21f81,APTOS,train
400.7034705550111,91.53489716198979,45.41964656386654,a0fd94e2ad76,APTOS,train
576.1008485871918,94.03977997448979,47.50413276680334,d1ca85af57c9,APTOS,train
313.3614135322746,99.0766900510204,25.458052990501788,14ee87d6cc42,APTOS,train
318.80133173417073,78.18279655612245,44.19747504848458,4a96c28f3f07,APTOS,train
171.4946692231197,75.66988201530613,36.06948752891181,IM002952,Messidor,train
542.7550775411971,86.84596221301021,48.16534645085979,20060412_58563_0200_PP,Messidor,train
833.4224366438681,91.43277662627551,48.762058877702394,20051213_62518_0100_PP,Messidor,train
215.69817741549744,77.0987324617347,39.75889270057706,20051214_57260_0100_PP,Messidor,train
398.88824016598056,83.93656329719387,41.17096030888034,8344c783da65,APTOS,train
181.19818577732656,63.04139429209184,33.988251384029155,IM004805,Messidor,train
362.83919014785744,86.29280931122449,44.040354844879175,fb88783de055,APTOS,train
491.6422789099811,87.88329081632654,43.81823499699823,97d02a9b94f7,APTOS,train
367.7463766790737,93.95780851403062,47.09117620073928,d838d5b9f571,APTOS,train
562.1207610928282,92.80961017219387,47.385741381220434,df6d13d04da1,APTOS,train
872.1038415977131,130.4499960140306,66.50129715665103,20060410_40830_0200_PP,Messidor,train
482.65510986626816,90.05179767219387,46.31415683786028,6f689fced922,APTOS,train
225.89351064450832,64.04540019132654,31.631115611938046,IM001701,Messidor,train
708.6498715338337,97.89012675382654,51.058045134835986,20060407_44636_0200_PP,Messidor,train
388.70655311002974,75.1822584502551,34.96055774761613,1a19f2ef4472,APTOS,train
325.00988016442335,69.19232302295919,36.49418768885157,20051213_62251_0100_PP,Messidor,train
477.5460380254711,106.93074378188776,54.84194051441107,20051216_47703_0200_PP,Messidor,train
367.12143146708723,79.12492028061224,40.328786903237706,29a13e666266,APTOS,train
194.134270524641,57.374143016581634,30.516474336628274,90a9a41eec6d,APTOS,train
297.94661353102134,73.40977758290816,32.06762884494085,IDRiD_130_train,IDRiD,train
417.0699411250809,94.36870216836735,46.92267452526441,7ec0e61a7e29,APTOS,train
357.0014248247794,82.44917889030613,40.843431708258265,e594c19e2e1d,APTOS,train
323.6509205799508,60.83207110969388,29.63452612301671,18af532e7e1e,APTOS,train
368.8015206101436,76.56449298469387,41.05657857040058,20051117_37078_0400_PP,Messidor,train
179.0538204483865,47.94569116709184,28.165000964766733,5d3c8c1f57da,APTOS,train
453.4736729772426,105.65387834821429,38.43520606262441,1ffaa51a6245,APTOS,train
318.8061613935275,97.32069116709184,51.62045999519378,0151781fe50b,APTOS,train
324.3383874333138,77.53890306122449,34.52893641860094,31452ad8808c,APTOS,train
403.27639992780263,79.65166613520408,40.655477632683095,20051202_41260_0400_PP,Messidor,train
427.79979299039263,91.24509725765306,45.62481692764618,8a8a251770cd,APTOS,train
429.549100065966,83.87727200255102,44.29369353181876,IM000812,Messidor,train
472.41391294829697,66.7735371492347,37.73443612214246,0773a1c326ad,APTOS,train
331.9866937766816,88.74238679846938,36.79502582710017,IDRiD_091_train,IDRiD,train
361.66390881862117,82.25141501913265,42.8018424373326,20051130_60740_0400_PP,Messidor,train
342.23126431695124,79.68927375637755,40.60945799326028,20051205_58354_0400_PP,Messidor,train
396.82717264914993,100.89289700255102,50.95807702815247,20060412_59717_0200_PP,Messidor,train
433.68673127375763,97.12543845663265,42.451152359178295,IDRiD_254_train,IDRiD,train
492.2437463174111,78.25005978954081,43.864237130307515,20051214_56636_0100_PP,Messidor,train
283.70065440440464,75.53252551020408,38.611516277158664,IM000305,Messidor,train
381.9429557955995,84.1240234375,42.07668439056269,2927665214e1,APTOS,train
518.1536261106918,102.86304209183673,53.16681180713654,20060410_43979_0200_PP,Messidor,train
116.81215239544304,60.01576450892857,28.635429340276037,5078caaf1f57,APTOS,train
460.8261506598178,72.91282684948979,39.42823142581138,20051116_58828_0400_PP,Messidor,train
226.15617441426016,55.9216159119898,29.682110384623964,d6130f2ec903,APTOS,train
354.39032279844344,73.82475685586735,36.027812454123065,IDRiD_200_train,IDRiD,train
441.3560645847407,87.83848852040816,42.972510992863285,b835b6e31a59,APTOS,train
545.9501964802645,85.7000956632653,44.71650332521211,20051214_50933_0100_PP,Messidor,train
251.94182224067137,105.82114955357143,42.63490485888863,IDRiD_021_train,IDRiD,train
870.2964478647245,87.45129145408163,46.62369047981022,20060522_45796_0100_PP,Messidor,train
350.71239731322714,85.31222098214286,41.35819885784368,3c72f580d4ba,APTOS,train
500.95763862574904,115.1934590242347,59.554497926848086,20060410_39695_0200_PP,Messidor,train
280.14668600582075,75.9222337372449,40.25207130299429,20051130_55086_0400_PP,Messidor,train
506.5939692088536,81.93867586096938,43.12625938748757,20060523_48199_0100_PP,Messidor,train
525.5869258064769,97.4741509885204,50.89736674761634,20060407_39761_0200_PP,Messidor,train
232.27412179051612,62.86128826530612,34.03062265353532,20060530_53836_0100_PP,Messidor,train
400.83663255182324,79.15228396045919,42.82601487634005,IM003057,Messidor,train
524.8170749449026,91.38203523596938,47.4428163795493,8e2a3978c244,APTOS,train
311.5477767107836,58.92753507653061,31.716512914204603,IM004600,Messidor,train
604.2856108217824,98.48481345663265,50.318237176824724,20060412_52122_0200_PP,Messidor,train
373.43094683626896,85.36489556760205,43.02101346772058,8a482c024fc2,APTOS,train
216.94762064446414,69.92440609056122,35.25222536496142,IM000826,Messidor,train
270.22026443958083,99.79282924107143,49.3409574623961,20060412_58548_0200_PP,Messidor,train
369.58635571538184,80.58205117984694,46.613008105240226,0f6e645466a2,APTOS,train
560.5903286022327,95.68927375637755,51.108115114404164,20060411_58993_0200_PP,Messidor,train
924.0559689487233,98.0989915497449,44.6746960813968,IDRiD_209_train,IDRiD,train
370.74392791034677,78.18054448341837,41.32127168629271,20051117_37213_0400_PP,Messidor,train
239.61408725176094,87.95647321428571,44.05957955871645,IM000326,Messidor,train
504.99243651981504,105.39770009566327,53.31668129914955,20060411_59587_0200_PP,Messidor,train
218.43402071487702,65.38783482142857,34.47319310734188,IM002733,Messidor,train
448.1876661863887,89.29157366071429,45.84362898664518,e4d3d437b0a8,APTOS,train
489.2698942325057,98.572265625,50.49208663183862,20051216_47536_0200_PP,Messidor,train
567.1872813929026,92.740234375,48.91844146449237,20060412_60337_0200_PP,Messidor,train
321.9375063579611,95.77855947066327,39.59384150397915,IDRiD_101_train,IDRiD,train
522.5614953853348,76.86810427295919,43.47342679814085,c21eb81de9fc,APTOS,train
478.4601970308773,91.61684869260205,46.31823404372144,b294927b14b0,APTOS,train
630.9569328586938,107.00569993622449,47.86484903678585,IDRiD_306_train,IDRiD,train
295.6573157602427,101.4683912627551,35.57459115667052,1120f6d08d95,APTOS,train
399.72823006726463,101.96721540178571,51.93065712563704,3c42512c81e0,APTOS,train
420.8992975779943,79.92817283163265,40.668430752402855,IM002415,Messidor,train
466.2135157233623,75.72524713010205,41.16886788260618,IM003390,Messidor,train
358.88759136716317,100.16643415178571,39.68529971112275,IDRiD_021_test,IDRiD,train
602.1946900001122,92.01399075255102,40.5234174872453,03fd50da928d,APTOS,train
555.2396996485,93.86278300382654,49.36288565965068,20060411_61808_0200_PP,Messidor,train
321.26041506727944,75.23824139030613,38.439927556913545,20051020_44431_0100_PP,Messidor,train
773.3293305901078,98.49194834183673,51.23596333317501,20060412_61681_0200_PP,Messidor,train
349.7243537787644,69.47835618622449,37.48472437992165,2ef955d6d9ff,APTOS,train
528.4035685136882,80.35148278061224,44.23021599234999,cd66754e1b3b,APTOS,train
509.57712072732295,76.19048947704081,41.02954417645917,44271f3cb18f,APTOS,train
706.5320235017635,85.15780452806122,45.0237241051565,20060530_55837_0100_PP,Messidor,train
301.5964261920489,83.45691167091837,43.34518086594529,IM000479,Messidor,train
412.2442411826283,84.25187340561224,44.981864796302645,370f575adb23,APTOS,train
515.2283082157312,96.62169164540816,49.57071915155267,20060407_40582_0200_PP,Messidor,train
542.2399693639613,93.25167410714286,41.51763101401912,IDRiD_178_train,IDRiD,train
242.93180607418773,78.50356744260205,38.45841044003735,IM002156,Messidor,train
470.6176055147964,92.11690848214286,45.100895388060344,912fbe06407e,APTOS,train
416.297413302878,93.77076690051021,35.86721036482299,080f66eedfb9,APTOS,train
448.96776356115174,105.48858019770408,53.63824468955319,20060412_60845_0200_PP,Messidor,train
192.7606871989011,69.25408561862245,40.126998563072306,e5197d77ec68,APTOS,train
490.5140246892164,82.36549346301021,42.9867284316545,20051214_57377_0100_PP,Messidor,train
907.8091566788063,78.73114636479592,45.01286512802825,IM003330,Messidor,train
621.3872094299335,91.76566485969387,48.84119966530408,20060410_40499_0200_PP,Messidor,train
445.91924118429654,97.66792889030613,37.72413065010469,15528e740543,APTOS,train
354.4621371353036,96.79141422193878,41.38733779233651,IDRiD_314_train,IDRiD,train
302.89555833896765,82.99924266581633,35.42861417318729,IDRiD_094_train,IDRiD,train
385.2922383729044,73.83946508290816,38.332116063111535,20051130_55124_0400_PP,Messidor,train
391.3296598615571,81.77566964285714,41.88213533327232,20051205_59833_0400_PP,Messidor,train
307.0320840142062,68.99930245535714,37.75587633330512,IM003071,Messidor,train
288.0432228233754,65.47458944515306,32.47195537494747,IM002860,Messidor,train
284.07472205330856,74.57938058035714,37.8864404582756,IM002585,Messidor,train
338.82276830550086,79.87571747448979,42.05961696720303,c5b58cc992af,APTOS,train
305.20961944662696,86.38117825255102,43.51847576003228,IM001027,Messidor,train
517.8211315556995,76.17950813137755,40.09827794727782,20051020_64007_0100_PP,Messidor,train
155.08822004539874,64.88366948341837,27.597906643577073,1891698febce,APTOS,train
424.0954159911798,95.37187101403062,42.67558787827441,IDRiD_353_train,IDRiD,train
455.80079428924216,75.4017259247449,41.517442732795196,IM003391,Messidor,train
416.3815487452915,73.6795878507653,37.33367444074083,IM001387,Messidor,train
593.4384209097847,89.83029735331633,45.572670136302854,35cd9832fc0a,APTOS,train
640.435727781179,97.04434390943878,50.3466289870411,20051216_44635_0200_PP,Messidor,train
517.6729415323972,77.69379783163265,40.54444758961309,20051202_36970_0400_PP,Messidor,train
178.58011297959177,82.64086415816327,38.0625283722714,7efc91af4ae6,APTOS,train
174.9758465567116,65.85622608418367,34.92747326063475,IM000357,Messidor,train
191.6205893631331,82.09548389668367,37.185695360262386,IDRiD_107_train,IDRiD,train
222.75087643622953,70.82463727678571,35.14722474384917,IM001942,Messidor,train
394.4237426347109,71.87496014030613,37.297430526757246,20060523_48816_0100_PP,Messidor,train
759.7071312408258,106.74204799107143,36.863785243123644,d9bbdc33db83,APTOS,train
423.3072276018104,88.6752630739796,45.81856191286521,59bd19c1c5bb,APTOS,train
454.6449257792259,102.0434869260204,35.47154817682384,4dd71fc7f22b,APTOS,train
307.56482983310735,76.02142458545919,38.77924854040252,IM001246,Messidor,train
534.9415908997777,90.17813297193878,46.12812252810955,22449af52060,APTOS,train
332.11029231791593,71.16270727040816,37.911811851648146,20051021_51804_0100_PP,Messidor,train
358.11657197810064,82.97638313137755,41.86503532206501,a646c084928c,APTOS,train
358.1493182577525,82.91491948341837,31.85901515935985,0c55d58bebaf,APTOS,train
400.169451793399,86.60070551658163,43.191752060899965,2a93334f663a,APTOS,train
464.2192088881416,87.63113839285714,45.67270646523669,20051020_45068_0100_PP,Messidor,train
303.94573605333653,86.24467873086735,42.331852214126066,0ae2dd2e09ea,APTOS,train
200.009469422734,75.72739955357143,41.2372331073964,e529c5757d64,APTOS,train
917.0549951475493,90.2211615114796,48.59110494037887,20060523_49591_0100_PP,Messidor,train
364.44551882571056,88.67227359693878,43.84745679302234,3b9817a39adf,APTOS,train
329.54526035153134,75.6440130739796,38.08610202058328,cfb17a7cc8d4,APTOS,train
275.07684664227776,65.05693957270408,34.22162278374102,IM002465,Messidor,train
647.0417999814124,87.47694116709184,46.96314444756089,20060411_58494_0200_PP,Messidor,train
824.3583479420138,91.2200852997449,42.73578021792232,IDRiD_276_train,IDRiD,train
294.584068628412,91.99278539540816,47.88152476175654,20051202_54611_0400_PP,Messidor,train
171.3256165525507,63.41322544642857,34.01383382879641,84b88e8d3bca,APTOS,train
311.93474250612337,86.84546396683673,43.71479353468652,53327edb9e4d,APTOS,train
372.74722827329873,83.68480947066327,41.3363660507117,f36cb007a1ef,APTOS,train
288.77139682444067,78.79699457908163,43.050320808412586,a8aed92940fb,APTOS,train
282.2378618525545,71.83199139030613,37.09128665962199,IM000139,Messidor,train
342.9243932213201,87.39397321428571,45.4538177093396,20060412_58471_0200_PP,Messidor,train
364.23641119317085,75.3226243622449,38.537255797984024,20051201_38537_0400_PP,Messidor,train
130.039421135562,92.6474609375,36.655464333981215,IDRiD_097_test,IDRiD,train
304.5154966344837,62.77592873086735,34.41399856639488,IM002578,Messidor,train
501.4203317015432,78.05369100765306,41.07689437534374,IM003430,Messidor,train
139.9647547325856,77.693359375,32.18797615414098,IDRiD_111_train,IDRiD,train
498.7114227164641,91.54856903698979,47.28679739307849,20060523_48102_0100_PP,Messidor,train
344.21832216287436,74.0750956632653,37.377012137714935,1002f3fe38f0,APTOS,train
420.54814939447266,93.93817761479592,47.205548866727675,80b5697f2a5e,APTOS,train
175.17541879497438,64.57633131377551,31.844752195740014,IM000350,Messidor,train
251.2721367152419,63.55428890306123,33.513061354495925,IM002135,Messidor,train
583.9249376315267,99.8120416135204,43.852876576677254,IDRiD_311_train,IDRiD,train
406.0629903844177,96.80233577806122,41.82469220632514,IDRiD_299_train,IDRiD,train
330.79038493328426,70.04406489158163,36.68868682798017,20060523_45235_0100_PP,Messidor,train
447.50760872748344,94.96916852678571,48.8739208819291,20060530_55390_0100_PP,Messidor,train
380.86612824031283,82.50081712372449,42.39002502088297,IM003602,Messidor,train
408.971216215287,91.89564732142857,46.665361065112876,20060412_51677_0200_PP,Messidor,train
376.2387074947556,91.6815409757653,46.03373456777943,d74ccc796517,APTOS,train
389.42495398618735,83.52279974489795,41.92579920113361,a484bdf85b4c,APTOS,train
458.80243075584076,96.93674266581633,47.76140544323139,478fc46eaa49,APTOS,train
422.6833900914794,84.91918447066327,42.49693990639344,fed5bb685832,APTOS,train
396.84849486019357,95.69830197704081,45.59825644057335,aaaadb174012,APTOS,train
508.205573742909,85.10186144770408,44.182594422635646,IM001965,Messidor,train
580.0388324662875,88.15632971938776,48.513133377735755,093cf723fede,APTOS,train
100.71898318270456,58.10859773596939,31.086732700538867,4c60f6fcea75,APTOS,train
621.9268956293618,78.80843431122449,42.37007514166518,IM000732,Messidor,train
542.7128755997638,92.40345982142857,47.995578351366774,20060407_45592_0200_PP,Messidor,train
295.29616169292,83.90162627551021,43.869268557365864,20051202_56000_0400_PP,Messidor,train
441.7004452236292,86.54633689413265,44.181325942935615,7f2cce721e19,APTOS,train
189.64595148633887,55.28324298469388,34.05750014521344,09934421c79e,APTOS,train
315.6772667337884,79.04047751913265,35.98617178518497,080ee76c958c,APTOS,train
357.13933254013165,91.04657605229592,33.33188491239183,16ce555748d8,APTOS,train
588.4716634166484,76.01602359693878,40.07608981759974,20051202_54197_0400_PP,Messidor,train
432.24530781591403,88.64253826530613,37.531631155328945,086d41d17da8,APTOS,train
147.425981334923,73.59725765306122,28.096766363891135,IDRiD_137_train,IDRiD,train
230.8195887068717,103.62093431122449,23.645882384019828,aef9016557ca,APTOS,train
380.29919636800656,89.83924585459184,45.63793790146639,fd87b6b2e664,APTOS,train
432.82713356637703,73.77570950255102,35.703484927835014,0fd16b64697e,APTOS,train
113.64121514049882,53.54549984056123,27.265560630100616,7ef5ff774a48,APTOS,train
380.6326798828678,91.12583705357143,45.03265924961651,93802d1e3c41,APTOS,train
277.1348193072121,74.21980628188776,34.49414265699388,IDRiD_089_train,IDRiD,train
203.99396481805917,95.20737005739795,42.600191240616525,IDRiD_028_test,IDRiD,train
376.49382413540815,75.02989477040816,29.99326599786223,0f364b7d4384,APTOS,train
254.78923387976306,77.78338249362245,39.55498490509002,IM002208,Messidor,train
395.0749023116563,74.56078603316327,40.26194836147083,IM004251,Messidor,train
599.772320182956,94.5933912627551,50.55628965932883,20060523_49663_0100_PP,Messidor,train
379.8310267687936,83.59456712372449,42.05634546862647,885fa5fc5da8,APTOS,train
528.4072048496276,87.92775430484694,48.42105281769566,07a0be6b347f,APTOS,train
820.8621133707404,89.96707589285714,48.25001396315337,20060412_52425_0200_PP,Messidor,train
302.6741841450079,94.72883450255102,37.06602644647314,IDRiD_002_train,IDRiD,train
152.31869240196383,66.22343351403062,36.34168343015376,20051116_58816_0400_PP,Messidor,train
271.83207333360997,74.3227240114796,39.00676665129642,20051116_54663_0400_PP,Messidor,train
413.07573581069573,77.77160395408163,40.612588513528266,IM004240,Messidor,train
462.20399007634387,86.00320870535714,43.09727935671094,6dc0281f11e3,APTOS,train
433.88464104081623,73.00336814413265,38.30462307881977,20051202_55650_0400_PP,Messidor,train
215.09184318480516,86.40640943877551,36.803033289414444,IDRiD_324_train,IDRiD,train
519.0193368859314,76.35279815051021,42.26297075135991,20060522_45873_0100_PP,Messidor,train
363.99377480450886,80.32842394770408,43.08256538145163,789c60cba801,APTOS,train
205.75098487507643,67.06046715561224,35.08962892378326,IM003827,Messidor,train
577.1022545692573,98.61639030612245,51.429846036220994,20051216_46018_0200_PP,Messidor,train
347.0970774864664,79.8637396364796,46.36005276039105,41ab357d103f,APTOS,train
416.68424735452567,74.72642299107143,43.05394814347878,4e85aa647534,APTOS,train
440.482320165098,89.53140943877551,43.88628474698655,09c8323c612e,APTOS,train
243.69688845614203,73.02136479591837,38.49179400669925,IM004764,Messidor,train
611.3581272933146,105.46117665816327,54.55970242102762,20060411_61548_0200_PP,Messidor,train
364.9134112206761,90.42368861607143,47.34921939254001,4fd5ec0dca09,APTOS,train
241.3706540477519,76.05652104591837,37.938928278280756,IM002584,Messidor,train
488.6229325834288,88.89726163903062,45.132333010105434,20060411_57853_0200_PP,Messidor,train
470.9919037983746,110.30289381377551,40.99908482575326,15cd5f52d300,APTOS,train
505.79766594633764,92.07872289540816,35.5858457869355,0ad7f631dedb,APTOS,train
397.0614861798555,73.46691645408163,37.42239500813391,IM000160,Messidor,train
294.62191902702426,73.36274314413265,38.75328705405895,20051116_43785_0400_PP,Messidor,train
488.18150872798924,86.4808274872449,42.734521743126294,35df2bc6ae95,APTOS,train
383.3284811427423,86.77999441964286,43.685055741672464,1ca35d483772,APTOS,train
377.7556111019187,105.25920758928571,38.74788319856369,1c5ad36fb799,APTOS,train
318.39719061948813,87.19917889030613,45.5132602652929,191cf5668f33,APTOS,train
164.89862815820393,56.11475605867347,31.356231184697922,a1e236fbc863,APTOS,train
289.3863312857492,66.76343271683673,33.17939674242051,a02dfd67a925,APTOS,train
462.43192969516434,83.35600685586735,43.833332546389876,20051130_59775_0400_PP,Messidor,train
367.4857927228649,68.7093431122449,40.573647650764606,5a179c123fd8,APTOS,train
486.42083672511984,94.57152822066327,49.39220776844977,cae33655ca00,APTOS,train
293.8937194503282,90.07940051020408,30.02192932177805,9b95d6203406,APTOS,train
462.4981937543496,86.60038663903062,34.2914157602764,0083ee8054ee,APTOS,train
559.7235483076611,74.92641900510205,42.54531093458906,20051020_55346_0100_PP,Messidor,train
350.66415774151955,88.41364397321429,38.618058841130875,IDRiD_138_train,IDRiD,train
380.03601800576195,77.97462930484694,40.11338380056143,IM001483,Messidor,train
404.09550793833256,85.00235172193878,44.095421131337616,20060411_61702_0200_PP,Messidor,train
657.0379927705497,89.9770208864796,47.05137957949869,401fdfd0db07,APTOS,train
639.5451747154702,103.35052614795919,53.744428428401925,20060407_40740_0200_PP,Messidor,train
448.5338841171773,95.26664142219387,35.246478489950334,1541226c5d72,APTOS,train
441.06968468718117,96.06712372448979,31.087508003125407,8201cab8322d,APTOS,train
363.503434236424,77.31857860331633,32.903004593453545,0243404e8a00,APTOS,train
280.20956543513705,80.61589205994898,29.34929539427028,0024cdab0c1e,APTOS,train
367.6390530106823,82.94929846938776,37.05752749301564,IDRiD_142_train,IDRiD,train
296.8505970701879,93.8360371492347,39.24260827013168,IDRiD_270_train,IDRiD,train
457.1503410891462,117.77483258928571,49.53309544351366,069f43616fab,APTOS,train
337.419753268479,58.98768335459184,31.621971901036463,IM000220,Messidor,train
337.6145180174332,84.36712771045919,43.903562072846256,d911dd40c63b,APTOS,train
625.4372236004774,81.69132653061224,43.91173214224945,20051021_52075_0100_PP,Messidor,train
482.2640830806175,95.32461734693878,37.766434094014706,0efc93ec838b,APTOS,train
455.0995212778952,99.50396603954081,50.40766787032626,20060412_58137_0200_PP,Messidor,train
370.9196247051577,90.1185227997449,43.57430147897243,b460ca9fa26f,APTOS,train
349.37411687772305,89.65122767857143,45.05943329410805,c24bcf7a1bc4,APTOS,train
489.14086718164054,109.64273756377551,45.187703259408266,IDRiD_116_train,IDRiD,train
360.1371569381263,86.65710698341837,43.57154830323533,2a4520f1f9a3,APTOS,train
243.83604943022436,97.32808514030613,37.98455780321137,IDRiD_121_train,IDRiD,train
518.2153193574308,101.64646444515306,44.71236544915918,IDRiD_242_train,IDRiD,train
351.54409460681813,75.3569634885204,37.909514457599904,IM002902,Messidor,train
